uuid,legacy_aliquot,sample_id,experimental_strategy,platform,library_id,paired_end,quality_scale,platform_unit_id,s3_path,read_length,insert_size,sequencing_coverage,sequencing_center
c1cbc668-eb23-4c87-8515-ff7b78fda770,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041AAAAAPEI-19,1,illumina15,FCD23ETACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-100T/130708_I1009_FCD23ETACXX_L4_CGSGHmM041AAAAAPEI-19/130708_I1009_FCD23ETACXX_L4_CGSGHmM041AAAAAPEI-19_1.fq.gz,100,500,60X,BGI@CHOP
7f4dafee-57a5-42ff-8d5a-2432c6c76d4e,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041AAAAAPEI-19,2,illumina15,FCD23ETACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-100T/130708_I1009_FCD23ETACXX_L4_CGSGHmM041AAAAAPEI-19/130708_I1009_FCD23ETACXX_L4_CGSGHmM041AAAAAPEI-19_2.fq.gz,100,500,60X,BGI@CHOP
1834b747-a36e-4029-ae69-b00540b9d092,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041ABAAAPEI-24,1,illumina15,FCD23J7ACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-100T/130710_I1089_FCD23J7ACXX_L3_CGSGHmM041ABAAAPEI-24/130710_I1089_FCD23J7ACXX_L3_CGSGHmM041ABAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
07cd6878-2751-41c6-8b66-1a21a08a1630,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041ABAAAPEI-24,2,illumina15,FCD23J7ACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-100T/130710_I1089_FCD23J7ACXX_L3_CGSGHmM041ABAAAPEI-24/130710_I1089_FCD23J7ACXX_L3_CGSGHmM041ABAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
b4529096-3246-4e40-b5d1-6d918e862335,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041ABAAAPEI-24,1,illumina15,FCD23J7ACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-100T/130710_I1089_FCD23J7ACXX_L4_CGSGHmM041ABAAAPEI-24/130710_I1089_FCD23J7ACXX_L4_CGSGHmM041ABAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
43474914-b791-426c-8280-bce3ba0f520e,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041ABAAAPEI-24,2,illumina15,FCD23J7ACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-100T/130710_I1089_FCD23J7ACXX_L4_CGSGHmM041ABAAAPEI-24/130710_I1089_FCD23J7ACXX_L4_CGSGHmM041ABAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
77643a80-068e-4cee-b51c-dd594c61dc2c,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041ABAAAPEI-24,1,illumina15,FCD23J7ACXX_L5,s3://cbttc.seq.data/data_5_pairs/7316-100T/130710_I1089_FCD23J7ACXX_L5_CGSGHmM041ABAAAPEI-24/130710_I1089_FCD23J7ACXX_L5_CGSGHmM041ABAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
adf447c5-44bb-440c-944b-c0d6868b49bc,67852,7316-100-T,WGS,Illumina HiSeq,CGSGHmM041ABAAAPEI-24,2,illumina15,FCD23J7ACXX_L5,s3://cbttc.seq.data/data_5_pairs/7316-100T/130710_I1089_FCD23J7ACXX_L5_CGSGHmM041ABAAAPEI-24/130710_I1089_FCD23J7ACXX_L5_CGSGHmM041ABAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
b8c4f088-4b70-490d-a71d-5ce3aae07025,394864,7316-124-N,WGS,Illumina HiSeq,CGSGHmM041AGAAAPEI-34,1,illumina15,FCC21WAACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-124B/130702_I1069_FCC21WAACXX_L4_CGSGHmM041AGAAAPEI-34/130702_I1069_FCC21WAACXX_L4_CGSGHmM041AGAAAPEI-34_1.fq.gz,100,500,30X,BGI@CHOP
fc31b22e-c932-4dee-b908-c2fe0a7e3dd5,394864,7316-124-N,WGS,Illumina HiSeq,CGSGHmM041AGAAAPEI-34,2,illumina15,FCC21WAACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-124B/130702_I1069_FCC21WAACXX_L4_CGSGHmM041AGAAAPEI-34/130702_I1069_FCC21WAACXX_L4_CGSGHmM041AGAAAPEI-34_2.fq.gz,100,500,30X,BGI@CHOP
9a7eff76-720a-43cd-9c9f-d22ef513f09d,394864,7316-124-N,WGS,Illumina HiSeq,CGSGHmM041AHAAAPEI-36,1,illumina15,FCD23JEACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-124B/130710_I1089_FCD23JEACXX_L3_CGSGHmM041AHAAAPEI-36/130710_I1089_FCD23JEACXX_L3_CGSGHmM041AHAAAPEI-36_1.fq.gz,100,500,30X,BGI@CHOP
56fc006b-f2dc-4178-95c5-90da5ab96d1b,394864,7316-124-N,WGS,Illumina HiSeq,CGSGHmM041AHAAAPEI-36,2,illumina15,FCD23JEACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-124B/130710_I1089_FCD23JEACXX_L3_CGSGHmM041AHAAAPEI-36/130710_I1089_FCD23JEACXX_L3_CGSGHmM041AHAAAPEI-36_2.fq.gz,100,500,30X,BGI@CHOP
55326e51-df05-47d7-a5e1-4c7e8d46a45e,394864,7316-124-N,WGS,Illumina HiSeq,CGSGHmM041AHAAAPEI-36,1,illumina15,FCD23JEACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-124B/130710_I1089_FCD23JEACXX_L4_CGSGHmM041AHAAAPEI-36/130710_I1089_FCD23JEACXX_L4_CGSGHmM041AHAAAPEI-36_1.fq.gz,100,500,30X,BGI@CHOP
23a6ee4f-baaa-481a-98a1-e0d1ad652d73,394864,7316-124-N,WGS,Illumina HiSeq,CGSGHmM041AHAAAPEI-36,2,illumina15,FCD23JEACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-124B/130710_I1089_FCD23JEACXX_L4_CGSGHmM041AHAAAPEI-36/130710_I1089_FCD23JEACXX_L4_CGSGHmM041AHAAAPEI-36_2.fq.gz,100,500,30X,BGI@CHOP
757077bd-3390-4d8e-900b-89ff2d5fa1d1,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AEAAAPEI-31,1,illumina15,FCC21WAACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-124T/130702_I1069_FCC21WAACXX_L3_CGSGHmM041AEAAAPEI-31/130702_I1069_FCC21WAACXX_L3_CGSGHmM041AEAAAPEI-31_1.fq.gz,100,500,60X,BGI@CHOP
e55c09c2-8dc8-48b5-844f-4deabd37fd83,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AEAAAPEI-31,2,illumina15,FCC21WAACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-124T/130702_I1069_FCC21WAACXX_L3_CGSGHmM041AEAAAPEI-31/130702_I1069_FCC21WAACXX_L3_CGSGHmM041AEAAAPEI-31_2.fq.gz,100,500,60X,BGI@CHOP
7d53ce5a-375c-42d1-ad2d-85ab6775cdd7,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AEAAAPEI-31,1,illumina15,FCC21M0ACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-124T/130708_I1009_FCC21M0ACXX_L6_CGSGHmM041AEAAAPEI-31/130708_I1009_FCC21M0ACXX_L6_CGSGHmM041AEAAAPEI-31_1.fq.gz,100,500,60X,BGI@CHOP
665d03b2-5c22-44ba-a598-999eb2f417b7,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AEAAAPEI-31,2,illumina15,FCC21M0ACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-124T/130708_I1009_FCC21M0ACXX_L6_CGSGHmM041AEAAAPEI-31/130708_I1009_FCC21M0ACXX_L6_CGSGHmM041AEAAAPEI-31_2.fq.gz,100,500,60X,BGI@CHOP
8ee0047a-ced7-4247-91d9-e1df5a9e6568,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AEAAAPEI-31,1,illumina15,FCC21M0ACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-124T/130708_I1009_FCC21M0ACXX_L7_CGSGHmM041AEAAAPEI-31/130708_I1009_FCC21M0ACXX_L7_CGSGHmM041AEAAAPEI-31_1.fq.gz,100,500,60X,BGI@CHOP
e745876e-e6cc-4735-80ab-a870583bb31f,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AEAAAPEI-31,2,illumina15,FCC21M0ACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-124T/130708_I1009_FCC21M0ACXX_L7_CGSGHmM041AEAAAPEI-31/130708_I1009_FCC21M0ACXX_L7_CGSGHmM041AEAAAPEI-31_2.fq.gz,100,500,60X,BGI@CHOP
56ed1b66-3796-4373-a05a-2e98eac11d51,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AFAAAPEI-33,1,illumina15,FCD23J7ACXX_L8,s3://cbttc.seq.data/data_5_pairs/7316-124T/130710_I1089_FCD23J7ACXX_L8_CGSGHmM041AFAAAPEI-33/130710_I1089_FCD23J7ACXX_L8_CGSGHmM041AFAAAPEI-33_1.fq.gz,100,500,60X,BGI@CHOP
6ce23943-5e67-449f-9cf3-1d5d3f22ffe3,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AFAAAPEI-33,2,illumina15,FCD23J7ACXX_L8,s3://cbttc.seq.data/data_5_pairs/7316-124T/130710_I1089_FCD23J7ACXX_L8_CGSGHmM041AFAAAPEI-33/130710_I1089_FCD23J7ACXX_L8_CGSGHmM041AFAAAPEI-33_2.fq.gz,100,500,60X,BGI@CHOP
f7b7ee56-a429-424c-b894-3b852e017ba1,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AFAAAPEI-33,1,illumina15,FCD23JEACXX_L1,s3://cbttc.seq.data/data_5_pairs/7316-124T/130710_I1089_FCD23JEACXX_L1_CGSGHmM041AFAAAPEI-33/130710_I1089_FCD23JEACXX_L1_CGSGHmM041AFAAAPEI-33_1.fq.gz,100,500,60X,BGI@CHOP
3ceb06e2-05ae-49f5-bf32-36208ac91af4,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AFAAAPEI-33,2,illumina15,FCD23JEACXX_L1,s3://cbttc.seq.data/data_5_pairs/7316-124T/130710_I1089_FCD23JEACXX_L1_CGSGHmM041AFAAAPEI-33/130710_I1089_FCD23JEACXX_L1_CGSGHmM041AFAAAPEI-33_2.fq.gz,100,500,60X,BGI@CHOP
6917738a-92ab-4b38-8084-becaf50cd6e4,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AFAAAPEI-33,1,illumina15,FCD23JEACXX_L2,s3://cbttc.seq.data/data_5_pairs/7316-124T/130710_I1089_FCD23JEACXX_L2_CGSGHmM041AFAAAPEI-33/130710_I1089_FCD23JEACXX_L2_CGSGHmM041AFAAAPEI-33_1.fq.gz,100,500,60X,BGI@CHOP
5cfd8624-97ec-4e73-9909-7cc228c4da58,111642,7316-124-T,WGS,Illumina HiSeq,CGSGHmM041AFAAAPEI-33,2,illumina15,FCD23JEACXX_L2,s3://cbttc.seq.data/data_5_pairs/7316-124T/130710_I1089_FCD23JEACXX_L2_CGSGHmM041AFAAAPEI-33/130710_I1089_FCD23JEACXX_L2_CGSGHmM041AFAAAPEI-33_2.fq.gz,100,500,60X,BGI@CHOP
f97f8d48-eace-4086-a474-c0d4104d4c45,393643,7316-164-N,WGS,Illumina HiSeq,CGSGHmM041AKAAAPEI-55,1,illumina15,FCD23J7ACXX_L2,s3://cbttc.seq.data/data_5_pairs/7316-164B/130710_I1089_FCD23J7ACXX_L2_CGSGHmM041AKAAAPEI-55/130710_I1089_FCD23J7ACXX_L2_CGSGHmM041AKAAAPEI-55_1.fq.gz,100,500,30X,BGI@CHOP
587f9bd2-5f5c-4baa-84ff-454150975d4e,393643,7316-164-N,WGS,Illumina HiSeq,CGSGHmM041AKAAAPEI-55,2,illumina15,FCD23J7ACXX_L2,s3://cbttc.seq.data/data_5_pairs/7316-164B/130710_I1089_FCD23J7ACXX_L2_CGSGHmM041AKAAAPEI-55/130710_I1089_FCD23J7ACXX_L2_CGSGHmM041AKAAAPEI-55_2.fq.gz,100,500,30X,BGI@CHOP
e3d41763-4682-4431-ab77-0df222bb00ae,393643,7316-164-N,WGS,Illumina HiSeq,CGSGHmM041ALAAAPEI-56,1,illumina15,FCC21WLACXX_L5,s3://cbttc.seq.data/data_5_pairs/7316-164B/130711_I1082_FCC21WLACXX_L5_CGSGHmM041ALAAAPEI-56/130711_I1082_FCC21WLACXX_L5_CGSGHmM041ALAAAPEI-56_1.fq.gz,100,500,30X,BGI@CHOP
a14f8d21-d1f4-4d6b-9813-b96b4f331018,393643,7316-164-N,WGS,Illumina HiSeq,CGSGHmM041ALAAAPEI-56,2,illumina15,FCC21WLACXX_L5,s3://cbttc.seq.data/data_5_pairs/7316-164B/130711_I1082_FCC21WLACXX_L5_CGSGHmM041ALAAAPEI-56/130711_I1082_FCC21WLACXX_L5_CGSGHmM041ALAAAPEI-56_2.fq.gz,100,500,30X,BGI@CHOP
d82424bd-5466-40cf-8b7f-023dd3204e6e,393643,7316-164-N,WGS,Illumina HiSeq,CGSGHmM041ALAAAPEI-56,1,illumina15,FCC21WLACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-164B/130711_I1082_FCC21WLACXX_L6_CGSGHmM041ALAAAPEI-56/130711_I1082_FCC21WLACXX_L6_CGSGHmM041ALAAAPEI-56_1.fq.gz,100,500,30X,BGI@CHOP
df4ec238-df03-457f-ac77-e76287e3c5a2,393643,7316-164-N,WGS,Illumina HiSeq,CGSGHmM041ALAAAPEI-56,2,illumina15,FCC21WLACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-164B/130711_I1082_FCC21WLACXX_L6_CGSGHmM041ALAAAPEI-56/130711_I1082_FCC21WLACXX_L6_CGSGHmM041ALAAAPEI-56_2.fq.gz,100,500,30X,BGI@CHOP
6a5cfb2d-79b8-4cbe-a2eb-e1115e7fdbe6,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AIAAAPEI-37,1,illumina15,FCD23JEACXX_L5,s3://cbttc.seq.data/data_5_pairs/7316-164T/130710_I1089_FCD23JEACXX_L5_CGSGHmM041AIAAAPEI-37/130710_I1089_FCD23JEACXX_L5_CGSGHmM041AIAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
ad7ac5ec-8ad0-41d3-8a4c-c87e6d7e7524,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AIAAAPEI-37,2,illumina15,FCD23JEACXX_L5,s3://cbttc.seq.data/data_5_pairs/7316-164T/130710_I1089_FCD23JEACXX_L5_CGSGHmM041AIAAAPEI-37/130710_I1089_FCD23JEACXX_L5_CGSGHmM041AIAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
ea2a3dbb-e501-4767-bd1c-ae05932fd381,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AIAAAPEI-37,1,illumina15,FCD23JEACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-164T/130710_I1089_FCD23JEACXX_L6_CGSGHmM041AIAAAPEI-37/130710_I1089_FCD23JEACXX_L6_CGSGHmM041AIAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
87d563d2-7990-4104-b0a1-ab6b029bda25,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AIAAAPEI-37,2,illumina15,FCD23JEACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-164T/130710_I1089_FCD23JEACXX_L6_CGSGHmM041AIAAAPEI-37/130710_I1089_FCD23JEACXX_L6_CGSGHmM041AIAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
c1615a5e-2d53-4da6-ae73-c35ceac640be,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AIAAAPEI-37,1,illumina15,FCD23JEACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-164T/130710_I1089_FCD23JEACXX_L7_CGSGHmM041AIAAAPEI-37/130710_I1089_FCD23JEACXX_L7_CGSGHmM041AIAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
4874f42d-d816-4e5e-9e41-aeb9d6cdb534,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AIAAAPEI-37,2,illumina15,FCD23JEACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-164T/130710_I1089_FCD23JEACXX_L7_CGSGHmM041AIAAAPEI-37/130710_I1089_FCD23JEACXX_L7_CGSGHmM041AIAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
6c964186-b4ed-4558-bc74-e3a11db68bd9,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AJAAAPEI-41,1,illumina15,FCD23JEACXX_L8,s3://cbttc.seq.data/data_5_pairs/7316-164T/130710_I1089_FCD23JEACXX_L8_CGSGHmM041AJAAAPEI-41/130710_I1089_FCD23JEACXX_L8_CGSGHmM041AJAAAPEI-41_1.fq.gz,100,500,60X,BGI@CHOP
f4c46b93-160b-4ec1-8981-6deb4192d9e2,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AJAAAPEI-41,2,illumina15,FCD23JEACXX_L8,s3://cbttc.seq.data/data_5_pairs/7316-164T/130710_I1089_FCD23JEACXX_L8_CGSGHmM041AJAAAPEI-41/130710_I1089_FCD23JEACXX_L8_CGSGHmM041AJAAAPEI-41_2.fq.gz,100,500,60X,BGI@CHOP
c940656d-d775-4252-873d-0908c3a035eb,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AJAAAPEI-41,1,illumina15,FCC21WLACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-164T/130711_I1082_FCC21WLACXX_L3_CGSGHmM041AJAAAPEI-41/130711_I1082_FCC21WLACXX_L3_CGSGHmM041AJAAAPEI-41_1.fq.gz,100,500,60X,BGI@CHOP
0cd220ad-c08b-4074-99bb-81ede139a8de,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AJAAAPEI-41,2,illumina15,FCC21WLACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-164T/130711_I1082_FCC21WLACXX_L3_CGSGHmM041AJAAAPEI-41/130711_I1082_FCC21WLACXX_L3_CGSGHmM041AJAAAPEI-41_2.fq.gz,100,500,60X,BGI@CHOP
59b51882-4470-4647-afb1-8d7eb0cedcb5,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AJAAAPEI-41,1,illumina15,FCC21WLACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-164T/130711_I1082_FCC21WLACXX_L4_CGSGHmM041AJAAAPEI-41/130711_I1082_FCC21WLACXX_L4_CGSGHmM041AJAAAPEI-41_1.fq.gz,100,500,60X,BGI@CHOP
fda00087-3e0a-4076-b34e-d09550c80d3c,164391,7316-164-T,WGS,Illumina HiSeq,CGSGHmM041AJAAAPEI-41,2,illumina15,FCC21WLACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-164T/130711_I1082_FCC21WLACXX_L4_CGSGHmM041AJAAAPEI-41/130711_I1082_FCC21WLACXX_L4_CGSGHmM041AJAAAPEI-41_2.fq.gz,100,500,60X,BGI@CHOP
ccf57a57-71a6-4a69-894e-2be16f6ff08d,394868,7316-166-N,WGS,Illumina HiSeq,CGSGHmM041AOAAAPEI-75,1,illumina15,FCD23E2ACXX_L5,s3://cbttc.seq.data/data_5_pairs/7316-166B/130711_I1082_FCD23E2ACXX_L5_CGSGHmM041AOAAAPEI-75/130711_I1082_FCD23E2ACXX_L5_CGSGHmM041AOAAAPEI-75_1.fq.gz,100,500,30X,BGI@CHOP
5516bb86-7426-4560-8f21-32f7a3f267b6,394868,7316-166-N,WGS,Illumina HiSeq,CGSGHmM041AOAAAPEI-75,2,illumina15,FCD23E2ACXX_L5,s3://cbttc.seq.data/data_5_pairs/7316-166B/130711_I1082_FCD23E2ACXX_L5_CGSGHmM041AOAAAPEI-75/130711_I1082_FCD23E2ACXX_L5_CGSGHmM041AOAAAPEI-75_2.fq.gz,100,500,30X,BGI@CHOP
45750dd2-6a41-47af-8eb5-5589ab7c911d,394868,7316-166-N,WGS,Illumina HiSeq,CGSGHmM041APAAAPEI-88,1,illumina15,FCD23E2ACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-166B/130711_I1082_FCD23E2ACXX_L6_CGSGHmM041APAAAPEI-88/130711_I1082_FCD23E2ACXX_L6_CGSGHmM041APAAAPEI-88_1.fq.gz,100,500,30X,BGI@CHOP
753d1d74-62af-4cc5-82e6-f7a8207280cc,394868,7316-166-N,WGS,Illumina HiSeq,CGSGHmM041APAAAPEI-88,2,illumina15,FCD23E2ACXX_L6,s3://cbttc.seq.data/data_5_pairs/7316-166B/130711_I1082_FCD23E2ACXX_L6_CGSGHmM041APAAAPEI-88/130711_I1082_FCD23E2ACXX_L6_CGSGHmM041APAAAPEI-88_2.fq.gz,100,500,30X,BGI@CHOP
b4336611-9db1-44ff-9f6d-0ee3c4828e10,394868,7316-166-N,WGS,Illumina HiSeq,CGSGHmM041APAAAPEI-88,1,illumina15,FCD23E2ACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-166B/130711_I1082_FCD23E2ACXX_L7_CGSGHmM041APAAAPEI-88/130711_I1082_FCD23E2ACXX_L7_CGSGHmM041APAAAPEI-88_1.fq.gz,100,500,30X,BGI@CHOP
3d018448-9653-4092-a1ca-688df117b2d3,394868,7316-166-N,WGS,Illumina HiSeq,CGSGHmM041APAAAPEI-88,2,illumina15,FCD23E2ACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-166B/130711_I1082_FCD23E2ACXX_L7_CGSGHmM041APAAAPEI-88/130711_I1082_FCD23E2ACXX_L7_CGSGHmM041APAAAPEI-88_2.fq.gz,100,500,30X,BGI@CHOP
a275ab8e-2026-4f48-ba26-47deb2edb8f3,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041AMAAAPEI-62,1,illumina15,FCC21WLACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCC21WLACXX_L7_CGSGHmM041AMAAAPEI-62/130711_I1082_FCC21WLACXX_L7_CGSGHmM041AMAAAPEI-62_1.fq.gz,100,500,60X,BGI@CHOP
b934c1b7-1c46-4927-92ee-a06312ccb0d3,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041AMAAAPEI-62,2,illumina15,FCC21WLACXX_L7,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCC21WLACXX_L7_CGSGHmM041AMAAAPEI-62/130711_I1082_FCC21WLACXX_L7_CGSGHmM041AMAAAPEI-62_2.fq.gz,100,500,60X,BGI@CHOP
9a80cacc-34e2-462b-be6f-15183033f7fd,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041AMAAAPEI-62,1,illumina15,FCC21WLACXX_L8,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCC21WLACXX_L8_CGSGHmM041AMAAAPEI-62/130711_I1082_FCC21WLACXX_L8_CGSGHmM041AMAAAPEI-62_1.fq.gz,100,500,60X,BGI@CHOP
9fd3ef11-03c9-4a31-a6b3-2f47a59a126f,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041AMAAAPEI-62,2,illumina15,FCC21WLACXX_L8,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCC21WLACXX_L8_CGSGHmM041AMAAAPEI-62/130711_I1082_FCC21WLACXX_L8_CGSGHmM041AMAAAPEI-62_2.fq.gz,100,500,60X,BGI@CHOP
d358c89c-0126-4182-a05f-99052afdba4c,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041AMAAAPEI-62,1,illumina15,FCD23E2ACXX_L1,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCD23E2ACXX_L1_CGSGHmM041AMAAAPEI-62/130711_I1082_FCD23E2ACXX_L1_CGSGHmM041AMAAAPEI-62_1.fq.gz,100,500,60X,BGI@CHOP
c1ea1eb5-da2e-422d-a276-bffbe013b030,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041AMAAAPEI-62,2,illumina15,FCD23E2ACXX_L1,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCD23E2ACXX_L1_CGSGHmM041AMAAAPEI-62/130711_I1082_FCD23E2ACXX_L1_CGSGHmM041AMAAAPEI-62_2.fq.gz,100,500,60X,BGI@CHOP
95da3992-7da1-4117-8222-980d57164fd3,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041ANAAAPEI-74,1,illumina15,FCD23E2ACXX_L2,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCD23E2ACXX_L2_CGSGHmM041ANAAAPEI-74/130711_I1082_FCD23E2ACXX_L2_CGSGHmM041ANAAAPEI-74_1.fq.gz,100,500,60X,BGI@CHOP
68c0c0f7-99eb-4ad5-8ad9-e1e5ce64d1b4,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041ANAAAPEI-74,2,illumina15,FCD23E2ACXX_L2,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCD23E2ACXX_L2_CGSGHmM041ANAAAPEI-74/130711_I1082_FCD23E2ACXX_L2_CGSGHmM041ANAAAPEI-74_2.fq.gz,100,500,60X,BGI@CHOP
f5106b3a-64fb-463c-bf84-c772b5958f60,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041ANAAAPEI-74,1,illumina15,FCD23E2ACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCD23E2ACXX_L3_CGSGHmM041ANAAAPEI-74/130711_I1082_FCD23E2ACXX_L3_CGSGHmM041ANAAAPEI-74_1.fq.gz,100,500,60X,BGI@CHOP
23de9547-287d-4917-aebf-50cf5619ad32,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041ANAAAPEI-74,2,illumina15,FCD23E2ACXX_L3,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCD23E2ACXX_L3_CGSGHmM041ANAAAPEI-74/130711_I1082_FCD23E2ACXX_L3_CGSGHmM041ANAAAPEI-74_2.fq.gz,100,500,60X,BGI@CHOP
96f92fbd-a696-4e97-b715-446881f833c8,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041ANAAAPEI-74,1,illumina15,FCD23E2ACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCD23E2ACXX_L4_CGSGHmM041ANAAAPEI-74/130711_I1082_FCD23E2ACXX_L4_CGSGHmM041ANAAAPEI-74_1.fq.gz,100,500,60X,BGI@CHOP
94aac9f2-301f-4499-8755-77cc28defa31,164815,7316-166-T,WGS,Illumina HiSeq,CGSGHmM041ANAAAPEI-74,2,illumina15,FCD23E2ACXX_L4,s3://cbttc.seq.data/data_5_pairs/7316-166T/130711_I1082_FCD23E2ACXX_L4_CGSGHmM041ANAAAPEI-74/130711_I1082_FCD23E2ACXX_L4_CGSGHmM041ANAAAPEI-74_2.fq.gz,100,500,60X,BGI@CHOP
7e50ddbd-9ce7-4af7-b57b-51a1e6302cdd,394838,7316-226-N,WGS,Illumina HiSeq,CGSGHmM041ASAAAPEI-93,1,illumina15,FCD22VKACXX_L1,s3://cbttc.seq.data/data_5_pairs/7316-226B/130717_I1069_FCD22VKACXX_L1_CGSGHmM041ASAAAPEI-93/130717_I1069_FCD22VKACXX_L1_CGSGHmM041ASAAAPEI-93_1.fq.gz,100,500,30X,BGI@CHOP
