Project	Task	CATEGORY	TOTAL_READS	PF_READS	PCT_PF_READS	PF_NOISE_READS	PF_READS_ALIGNED	PCT_PF_READS_ALIGNED	PF_ALIGNED_BASES	PF_HQ_ALIGNED_READS	PF_HQ_ALIGNED_BASES	PF_HQ_ALIGNED_Q20_BASES	PF_HQ_MEDIAN_MISMATCHES	PF_MISMATCH_RATE	PF_HQ_ERROR_RATE	PF_INDEL_RATE	MEAN_READ_LENGTH	READS_ALIGNED_IN_PAIRS	PCT_READS_ALIGNED_IN_PAIRS	BAD_CYCLES	STRAND_BALANCE	PCT_CHIMERAS	PCT_ADAPTER	SAMPLE	LIBRARY	READ_GROUP
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248490.bam	SECOND_OF_PAIR	405597752	405597752	1	0	402068067	0.991298	57710982945	374404549	54012795802	50231856434	0	0.01333	0.012829	0.000232	151	402051860	0.99996	0	0.499944	0.007339	0.00001	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248490.bam	PAIR	811195504	811195504	1	0	807649612	0.995629	116924007422	752845815	109446277581	104803784475	0	0.009117	0.008616	0.000237	151	804103720	0.99561	0	0.499858	0.006935	0.000006	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248476.bam	FIRST_OF_PAIR	505037193	505037193	1	0	505022317	0.999971	74271547679	473976854	69952735497	68395493808	0	0.004882	0.004394	0.000247	151	502333388	0.994676	0	0.499687	0.006015	0.000001	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248476.bam	SECOND_OF_PAIR	505037193	505037193	1	0	502348264	0.994676	72933849588	470757401	68681361661	64466138682	0	0.010317	0.009835	0.00024	151	502333388	0.99997	0	0.499894	0.006389	0.000005	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248476.bam	PAIR	1010074386	1010074386	1	0	1007370581	0.997323	147205397267	944734255	138634097158	132861632490	0	0.007575	0.007089	0.000244	151	1004666776	0.997316	0	0.499791	0.006202	0.000003	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248476.bam	FIRST_OF_PAIR	505037193	505037193	1	0	505022317	0.999971	74271547679	473976854	69952735497	68395493808	0	0.004882	0.004394	0.000247	151	502333388	0.994676	0	0.499687	0.006015	0.000001	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248476.bam	SECOND_OF_PAIR	505037193	505037193	1	0	502348264	0.994676	72933849588	470757401	68681361661	64466138682	0	0.010317	0.009835	0.00024	151	502333388	0.99997	0	0.499894	0.006389	0.000005	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248476.bam	PAIR	1010074386	1010074386	1	0	1007370581	0.997323	147205397267	944734255	138634097158	132861632490	0	0.007575	0.007089	0.000244	151	1004666776	0.997316	0	0.499791	0.006202	0.000003	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248473.bam	FIRST_OF_PAIR	443983439	443983439	1	0	443962221	0.999952	64885800118	415384646	60911233019	59652210886	0	0.005067	0.004564	0.000249	151	442657090	0.99706	0	0.499773	0.00568	0.000001	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248473.bam	SECOND_OF_PAIR	443983439	443983439	1	0	442678308	0.99706	63997494421	413658672	60076641340	56929888823	0	0.010143	0.009645	0.000239	151	442657090	0.999952	0	0.499783	0.006094	0.000007	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248473.bam	PAIR	887966878	887966878	1	0	886640529	0.998506	128883294539	829043318	120987874359	116582099709	0	0.007587	0.007087	0.000244	151	885314180	0.998504	0	0.499778	0.005887	0.000004	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248473.bam	FIRST_OF_PAIR	443983439	443983439	1	0	443962221	0.999952	64885800118	415384646	60911233019	59652210886	0	0.005067	0.004564	0.000249	151	442657090	0.99706	0	0.499773	0.00568	0.000001	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248473.bam	SECOND_OF_PAIR	443983439	443983439	1	0	442678308	0.99706	63997494421	413658672	60076641340	56929888823	0	0.010143	0.009645	0.000239	151	442657090	0.999952	0	0.499783	0.006094	0.000007	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248473.bam	PAIR	887966878	887966878	1	0	886640529	0.998506	128883294539	829043318	120987874359	116582099709	0	0.007587	0.007087	0.000244	151	885314180	0.998504	0	0.499778	0.005887	0.000004	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248480.bam	FIRST_OF_PAIR	348681535	348681535	1	0	348632935	0.999861	51201408179	327864319	48311973559	47659409674	0	0.004197	0.003755	0.000245	151	345157943	0.990033	0	0.499851	0.006168	0.000001	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248480.bam	SECOND_OF_PAIR	348681535	348681535	1	0	345206543	0.990034	49616583955	323951779	46799001670	43283432567	1	0.015001	0.014573	0.000232	151	345157943	0.999859	0	0.499804	0.006936	0.000009	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248480.bam	PAIR	697363070	697363070	1	0	693839478	0.994947	100817992134	651816098	95110975229	90942842241	0	0.009514	0.009077	0.000239	151	690315886	0.994922	0	0.499828	0.00655	0.000005	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248480.bam	FIRST_OF_PAIR	348681535	348681535	1	0	348632935	0.999861	51201408179	327864319	48311973559	47659409674	0	0.004197	0.003755	0.000245	151	345157943	0.990033	0	0.499851	0.006168	0.000001	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248480.bam	SECOND_OF_PAIR	348681535	348681535	1	0	345206543	0.990034	49616583955	323951779	46799001670	43283432567	1	0.015001	0.014573	0.000232	151	345157943	0.999859	0	0.499804	0.006936	0.000009	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248480.bam	PAIR	697363070	697363070	1	0	693839478	0.994947	100817992134	651816098	95110975229	90942842241	0	0.009514	0.009077	0.000239	151	690315886	0.994922	0	0.499828	0.00655	0.000005	SM0	LB0	
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248407.bam	FIRST_OF_PAIR	453816359	453816359	1	0	453462335	0.99922	66108615925	421767465	61768948770	59470363960	0	0.007776	0.007247	0.000267	151	431765378	0.952153	0	0.49985	0.006422	0.000002	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248407.bam	SECOND_OF_PAIR	453816359	453816359	1	0	432119402	0.95219	58373401043	398518515	54444694648	48687783788	1	0.019912	0.019359	0.000292	151	431765378	0.999181	0	0.498817	0.008809	0.000007	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248407.bam	PAIR	907632718	907632718	1	0	885581737	0.975705	124482016968	820285980	116213643418	108158147748	0	0.013466	0.012921	0.000279	151	863530756	0.9751	0	0.499346	0.007587	0.000005	SM0		
yuankun/kf-alignment-rerun	Rios-2016-AIS: file: SL248407.bam	FIRST_OF_PAIR	453816359	453816359	1	0	453462335	0.99922	66108615925	421767465	61768948770	59470363960	0	0.007776	0.007247	0.000267	151	431765378	0.952153	0	0.49985	0.006422	0.000002	SM0	LB0	
